alpha_code_3,region,industry,date,percent_of_baseline,version
CAN,,Retail,2020-08-08,112.00000000000001,1.1
CAN,,Freight & Logistics Services,2020-08-08,106,1.1
CAN,,Education,2020-08-08,72,1.1
CAN,,Business Services,2020-08-08,98,1.1
CAN,,Healthcare Services & Hospitals,2020-08-08,83,1.1
CAN,,Organizations,2020-08-08,84,1.1
CAN,,Finance,2020-08-08,74,1.1
CAN,,Transportation (non-freight),2020-08-08,81,1.1
CAN,,Hospitality,2020-08-08,114.99999999999999,1.1
CAN,,Manufacturing,2020-08-08,101,1.1
CAN,,Energy & Utilities,2020-08-08,82,1.1
CAN,,Telecommunications,2020-08-08,66,1.1
CAN,,Government,2020-08-08,143,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-08-08,124,1.1
USA,,Healthcare Services & Hospitals,2020-08-08,88,1.1
USA,,Business Services,2020-08-08,91,1.1
USA,,Retail,2020-08-08,91,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-08-08,91,1.1
USA,,Hospitality,2020-08-08,82,1.1
USA,,Transportation (non-freight),2020-08-08,80,1.1
USA,,Minerals & Mining,2020-08-08,83,1.1
USA,,Freight & Logistics Services,2020-08-08,102,1.1
USA,,Construction,2020-08-08,84,1.1
USA,,Consumer Services,2020-08-08,85,1.1
USA,,Real Estate,2020-08-08,69,1.1
USA,,Agriculture,2020-08-08,141,1.1
USA,,Media & Internet,2020-08-08,57.999999999999993,1.1
USA,,Finance,2020-08-08,105,1.1
USA,,Energy & Utilities,2020-08-08,77,1.1
USA,,Holding Companies & Conglomerates,2020-08-08,91,1.1
USA,,Telecommunications,2020-08-08,109.00000000000001,1.1
USA,,Manufacturing,2020-08-08,98,1.1
USA,,Education,2020-08-08,104,1.1
,Europe,Manufacturing,2020-08-08,76,1.1
,Europe,Energy & Utilities,2020-08-08,101,1.1
,Europe,Business Services,2020-08-08,191,1.1
,Australia,Business Services,2020-08-08,95,1.1
,Australia,Telecommunications,2020-08-08,59,1.1
,Australia,Software,2020-08-08,70,1.1
,Australia,Minerals & Mining,2020-08-08,74,1.1
,Australia,Real Estate,2020-08-08,87,1.1
,Australia,Manufacturing,2020-08-08,88,1.1
,Australia,Construction,2020-08-08,83,1.1
,Australia,Freight & Logistics Services,2020-08-08,84,1.1
,North America,Energy & Utilities,2020-08-08,78,1.1
,North America,Telecommunications,2020-08-08,94,1.1
,North America,Healthcare Services & Hospitals,2020-08-08,88,1.1
,North America,Business Services,2020-08-08,92,1.1
,North America,Hospitality,2020-08-08,86,1.1
,North America,Consumer Services,2020-08-08,83,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-08-08,103,1.1
,North America,Real Estate,2020-08-08,72,1.1
,North America,Education,2020-08-08,99,1.1
,North America,Construction,2020-08-08,89,1.1
,North America,Transportation (non-freight),2020-08-08,79,1.1
,North America,Minerals & Mining,2020-08-08,81,1.1
,North America,Manufacturing,2020-08-08,103,1.1
,North America,Government,2020-08-08,117,1.1
,North America,Freight & Logistics Services,2020-08-08,103,1.1
,North America,Retail,2020-08-08,92,1.1
,North America,Finance,2020-08-08,95,1.1
,North America,Agriculture,2020-08-08,132,1.1
,South America,Transportation (non-freight),2020-08-08,18,1.1
CAN,,Education,2020-05-24,75,1.1
CAN,,Retail,2020-05-24,94,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-05-24,81,1.1
CAN,,Hospitality,2020-05-24,75,1.1
CAN,,Telecommunications,2020-05-24,67,1.1
CAN,,Consumer Services,2020-05-24,45,1.1
CAN,,Construction,2020-05-24,94,1.1
CAN,,Freight & Logistics Services,2020-05-24,118,1.1
CAN,,Organizations,2020-05-24,76,1.1
CAN,,Energy & Utilities,2020-05-24,89,1.1
CAN,,Healthcare Services & Hospitals,2020-05-24,75,1.1
CAN,,Manufacturing,2020-05-24,104,1.1
CAN,,Government,2020-05-24,118,1.1
CAN,,Real Estate,2020-05-24,99,1.1
CAN,,Business Services,2020-05-24,92,1.1
CAN,,Minerals & Mining,2020-05-24,76,1.1
CAN,,Transportation (non-freight),2020-05-24,64,1.1
USA,,Retail,2020-05-24,80,1.1
USA,,Energy & Utilities,2020-05-24,69,1.1
USA,,Minerals & Mining,2020-05-24,52,1.1
USA,,Government,2020-05-24,103,1.1
USA,,Transportation (non-freight),2020-05-24,60,1.1
USA,,Holding Companies & Conglomerates,2020-05-24,48,1.1
USA,,Healthcare Services & Hospitals,2020-05-24,89,1.1
USA,,Media & Internet,2020-05-24,68,1.1
USA,,Consumer Services,2020-05-24,42,1.1
USA,,Freight & Logistics Services,2020-05-24,85,1.1
USA,,Real Estate,2020-05-24,57.999999999999993,1.1
